Organism Name	baseMean	controlMean	experimentalMean	log2FoldChange	lfcSE	stat	pvalue	padj
sp. An286	1.1677744063653	0	2.3355488127306	3.97229849676206	3.66443657179126	1.08401344079489	0.278358839451911	0.976722718894254
sp. Marseille-P3160	1.1677744063653	0	2.3355488127306	3.97229849676206	3.66443657179126	1.08401344079489	0.278358839451911	0.976722718894254
Alloprevotella tannerae	1.14898902486025	2.2979780497205	0	-3.31562943767764	3.60613816500478	-0.919440488956765	0.357865219621036	0.976722718894254
Bacteroides mediterraneensis	1.14224672926348	0.358930488622487	1.92556296990447	2.25426371062868	3.76931610758839	0.598056423575192	0.549802285193724	0.976722718894254
sp. BB10	1.14224672926348	0.358930488622487	1.92556296990447	2.25426371062868	3.76931610758839	0.598056423575192	0.549802285193724	0.976722718894254
Duodenibacillus massiliensis	1.13841792246567	1.86685000210523	0.409985842826121	-1.71496593581658	3.38356364823851	-0.506851980369691	0.612258680931206	0.976722718894254
Lactobacillus johnsonii	1.12808281389903	1.29338414284583	0.962781484952237	-0.631496094393031	3.73561465339891	-0.16904744010961	0.865759326518042	0.976722718894254
Prevotella nanceiensis	1.1278468200711	1.43572195448995	0.819971685652242	-0.671318695738039	3.66519303797228	-0.183160529004343	0.854672063693828	0.976722718894254
sp. 1-3	1.07084182961348	0.358930488622487	1.78275317060448	2.20672821865127	3.52137547393939	0.626666549756644	0.530877834885016	0.976722718894254
Roseburia intestinalis	1.0417213395418	2.08344267908359	0	-3.16673282668402	3.7874216126917	-0.836118380924967	0.403088308771067	0.976722718894254
Prevotella oryzae	1.03553570945988	0.431128047615276	1.63994337130448	2.04842847059559	3.84976073101575	0.532092411378282	0.594661993002024	0.976722718894254
Prevotella melaninogenica	1.03115023714722	1.65231463146832	0.409985842826121	-1.5275412036305	3.51430142742283	-0.434664252676443	0.663806149386089	0.976722718894254
bacterium TF01-11	1.01978647540985	1.07679146586746	0.962781484952237	-0.382591055368571	3.86824724720079	-0.0989055328987638	0.921213275831411	0.976722718894254
Prevotella dentalis	1.0056225600454	2.0112451200908	0	-3.11884765134075	3.79989354466325	-0.820772375510626	0.411775936414859	0.976722718894254
Prevotella denticola	0.969523780549007	1.93904756109801	0	-3.06946692834494	3.85004072842394	-0.797255703214719	0.425302541011539	0.976722718894254
Alistipes onderdonkii	0.962781484952237	0	1.92556296990447	3.68163661509731	4.32605725191843	0.851037422924685	0.394748564790047	0.976722718894254
bacterium CF	0.962781484952237	0	1.92556296990447	3.68163661509731	4.32605725191843	0.851037422924685	0.394748564790047	0.976722718894254
Lactobacillus helveticus	0.962781484952237	0	1.92556296990447	3.68163661509731	4.32605725191843	0.851037422924685	0.394748564790047	0.976722718894254
Megasphaera cerevisiae	0.962781484952237	0	1.92556296990447	3.68163661509731	4.32605725191843	0.851037422924685	0.394748564790047	0.976722718894254
Bacteroidales	0.901947687696817	0.431128047615276	1.37276732777836	1.68772897689163	3.78470910570746	0.445933605398227	0.655645206591775	0.976722718894254
sp. Marseille-P3208T	0.901947687696817	0.431128047615276	1.37276732777836	1.68772897689163	3.78470910570746	0.445933605398227	0.655645206591775	0.976722718894254
bacterium WCE2008	0.876420010595	0.790058536237763	0.962781484952237	0.0690943788684409	3.79537189317062	0.0182049034490583	0.985475390898904	0.989452499092364
Prevotella bivia	0.876420010595	0.790058536237763	0.962781484952237	0.0690943788684409	3.79537189317062	0.0182049034490583	0.985475390898904	0.989452499092364
sp. 109	0.865848908200423	0.358930488622487	1.37276732777836	1.80106813370344	3.8383620367258	0.469228310532111	0.638906451547534	0.976722718894254
bacterium KA00344	0.862256095230552	1.7245121904611	0	-2.89251952074809	4.48486028493497	-0.644951979990171	0.518958305047632	0.976722718894254
bacterium WCE2004	0.840321231098606	0.717860977244974	0.962781484952237	0.222175043081685	4.18088888668552	0.0531406237054577	0.957619864125876	0.976722718894254
sp. FD3004	0.840321231098606	0.717860977244974	0.962781484952237	0.222175043081685	4.18088888668552	0.0531406237054577	0.957619864125876	0.976722718894254
sp. P4-76	0.840321231098606	0.717860977244974	0.962781484952237	0.222175043081685	4.18088888668552	0.0531406237054577	0.957619864125876	0.976722718894254
Prevotella histicola	0.826157315734158	1.65231463146832	0	-2.83286246139405	4.13580473753464	-0.684960398561447	0.493368910957951	0.976722718894254
sp. An249	0.826157315734158	1.65231463146832	0	-2.83286246139405	4.13580473753464	-0.684960398561447	0.493368910957951	0.976722718894254
sp. HUN102	0.826157315734158	1.65231463146832	0	-2.83286246139405	4.13580473753464	-0.684960398561447	0.493368910957951	0.976722718894254
Bacteroides uniformis	0.81558621333958	1.22118658385304	0.409985842826121	-1.09597010818887	3.83513677620327	-0.285770800924045	0.775053673391359	0.976722718894254
sp. MSX73	0.81558621333958	1.22118658385304	0.409985842826121	-1.09597010818887	3.83513677620327	-0.285770800924045	0.775053673391359	0.976722718894254
Fusicatenibacter saccharivorans	0.805015110945003	0.790058536237763	0.819971685652242	0.199500605694651	3.85679867400453	0.0517269949918097	0.958746227135464	0.976722718894254
Prevotella oris	0.794444008550425	0.358930488622487	1.22995752847836	1.75305210527317	4.26260852576447	0.41126275018623	0.680879880311646	0.976722718894254
sp. C561	0.794444008550425	0.358930488622487	1.22995752847836	1.75305210527317	4.26260852576447	0.41126275018623	0.680879880311646	0.976722718894254
Bacteroides thetaiotaomicron	0.768916331448608	0.717860977244974	0.819971685652242	0.307617374037916	4.27167005236971	0.0720133742228674	0.942591264395562	0.976722718894254
sp. HJM029	0.743388654346791	1.07679146586746	0.409985842826121	-0.935149891359391	4.3433323617856	-0.215307007031564	0.829527966916662	0.976722718894254
Colibacter massiliensis	0.696954766283757	0.431128047615276	0.962781484952237	1.03777030447016	4.56197118058629	0.227482871633746	0.820048286594452	0.976722718894254
Parabacteroides distasonis	0.696954766283757	0.431128047615276	0.962781484952237	1.03777030447016	4.56197118058629	0.227482871633746	0.820048286594452	0.976722718894254
Paraprevotella clara	0.696954766283757	0.431128047615276	0.962781484952237	1.03777030447016	4.56197118058629	0.227482871633746	0.820048286594452	0.976722718894254
Prevotella marshii	0.696954766283757	0.431128047615276	0.962781484952237	1.03777030447016	4.56197118058629	0.227482871633746	0.820048286594452	0.976722718894254
Muribaculum	0.686383663889179	0	1.37276732777836	3.21975425423832	4.50265775497023	0.715078611223386	0.474560469565551	0.976722718894254
Parabacteroides johnsonii	0.686383663889179	0	1.37276732777836	3.21975425423832	4.50265775497023	0.715078611223386	0.474560469565551	0.976722718894254
sp. An55	0.686383663889179	0	1.37276732777836	3.21975425423832	4.50265775497023	0.715078611223386	0.474560469565551	0.976722718894254
sp. P5-60	0.686383663889179	0	1.37276732777836	3.21975425423832	4.50265775497023	0.715078611223386	0.474560469565551	0.976722718894254
sp. RM4	0.686383663889179	0	1.37276732777836	3.21975425423832	4.50265775497023	0.715078611223386	0.474560469565551	0.976722718894254
bacterium 28-4	0.660855986787362	0.358930488622487	0.962781484952237	1.17134794940734	4.65335420651807	0.251721209566768	0.801256561908592	0.976722718894254
Flavonifractor	0.660855986787362	0.358930488622487	0.962781484952237	1.17134794940734	4.65335420651807	0.251721209566768	0.801256561908592	0.976722718894254
Prevotella multiformis	0.660855986787362	0.358930488622487	0.962781484952237	1.17134794940734	4.65335420651807	0.251721209566768	0.801256561908592	0.976722718894254
Prevotella saccharolytica	0.660855986787362	0.358930488622487	0.962781484952237	1.17134794940734	4.65335420651807	0.251721209566768	0.801256561908592	0.976722718894254
Salmonella enterica	0.660855986787362	0.358930488622487	0.962781484952237	1.17134794940734	4.65335420651807	0.251721209566768	0.801256561908592	0.976722718894254
sp. L2-50	0.660855986787362	0.358930488622487	0.962781484952237	1.17134794940734	4.65335420651807	0.251721209566768	0.801256561908592	0.976722718894254
Bacteria	0.646692071422914	1.29338414284583	0	-2.4766729949519	4.85102967262156	-0.510545835027531	0.609669111880602	0.976722718894254
sp. An196	0.625549866633759	0.431128047615276	0.819971685652242	1.09099385572006	4.7031265935383	0.231972036903916	0.816559732760267	0.976722718894254
Bacteroides cellulosilyticus	0.614978764239182	0	1.22995752847836	3.14251604777081	4.89835432595399	0.641545269830758	0.521168478571698	0.976722718894254
Clostridium saccharolyticum	0.614978764239182	0	1.22995752847836	3.14251604777081	4.89835432595399	0.641545269830758	0.521168478571698	0.976722718894254
Dialister invisus	0.614978764239182	0	1.22995752847836	3.14251604777081	4.89835432595399	0.641545269830758	0.521168478571698	0.976722718894254
sp. AE3005	0.614978764239182	0	1.22995752847836	3.14251604777081	4.89835432595399	0.641545269830758	0.521168478571698	0.976722718894254
sp. F0091	0.614978764239182	0	1.22995752847836	3.14251604777081	4.89835432595399	0.641545269830758	0.521168478571698	0.976722718894254
Prevotella fusca	0.61059329192652	1.22118658385304	0	-2.39785707684995	4.66770725568058	-0.513711967247254	0.607453383794549	0.976722718894254
sp. P4-65	0.61059329192652	1.22118658385304	0	-2.39785707684995	4.66770725568058	-0.513711967247254	0.607453383794549	0.976722718894254
Bacteroides salanitronis	0.600022189531942	0.790058536237763	0.409985842826121	-0.475660305843756	4.34068035314342	-0.109581970369989	0.912740910094531	0.976722718894254
Bacteroides xylanisolvens	0.600022189531942	0.790058536237763	0.409985842826121	-0.475660305843756	4.34068035314342	-0.109581970369989	0.912740910094531	0.976722718894254
Alloprevotella rava	0.589451087137365	0.358930488622487	0.819971685652242	1.21954437945325	4.81236790271567	0.253418775144986	0.799944620611616	0.976722718894254
Coprococcus eutactus	0.589451087137365	0.358930488622487	0.819971685652242	1.21954437945325	4.81236790271567	0.253418775144986	0.799944620611616	0.976722718894254
Hallella seregens	0.589451087137365	0.358930488622487	0.819971685652242	1.21954437945325	4.81236790271567	0.253418775144986	0.799944620611616	0.976722718894254
Bacteroides caecimuris	0.574494512430125	1.14898902486025	0	-2.31572745461214	4.78119492828191	-0.484340732672091	0.628144072639305	0.976722718894254
Lactobacillus salivarius	0.563923410035548	0.717860977244974	0.409985842826121	-0.354898815549527	4.86261516602485	-0.0729851743212601	0.941817915221837	0.976722718894254
Prevotella ihumii	0.563923410035548	0.717860977244974	0.409985842826121	-0.354898815549527	4.86261516602485	-0.0729851743212601	0.941817915221837	0.976722718894254
sp. HMSC069G02	0.563923410035548	0.717860977244974	0.409985842826121	-0.354898815549527	4.86261516602485	-0.0729851743212601	0.941817915221837	0.976722718894254
bacterium YSB2008	0.538395732933731	1.07679146586746	0	-2.22884935932914	4.86334522908774	-0.458295525885837	0.646740138078507	0.976722718894254
Clostridium propionicum	0.538395732933731	1.07679146586746	0	-2.22884935932914	4.86334522908774	-0.458295525885837	0.646740138078507	0.976722718894254
bacterium AC2028	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
bacterium C6A11	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
bacterium KA00251	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
bacterium MV12	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Butyricimonas virosa	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Dialister pneumosintes	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Dysgonomonas capnocytophagoides	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Escherichia coli	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Eubacterium cellulosolvens	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Fibrobacter	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Flexilinea flocculi	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Lactonifactor longoviformis	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Muribaculum intestinale	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Neisseria gonorrhoeae	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Oscillibacter ruminantium	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Parabacteroides merdae	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Petrimonas mucosa	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Pontibacter korlensis	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Porphyromonas asaccharolytica	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Proteiniphilum saccharofermentans	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Robinsoniella peoriensis	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Ruminococcus champanellensis	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Ruminococcus gauvreauii	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. AGR2135	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. An20	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. An46	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. JC304	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. LB2011	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. Marseille-P3087	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. Marseille-P3236	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
sp. UWR2	0.481390742476119	0	0.962781484952237	2.59385824315161	4.93933432451614	0.52514328302847	0.599483589118476	0.976722718894254
Bacteroides gallinarum	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
Bacteroides ovatus	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
Holdemanella biformis	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
Mitsuokella jalaludinii	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
Pseudobutyrivibrio ruminis	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
sp. An184	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
sp. BL7	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
sp. ER2	0.431128047615276	0.862256095230552	0	-1.88818964012891	4.88405230504106	-0.3866030751104	0.699050081038973	0.976722718894254
Clostridioides difficile	0.420556945220699	0.431128047615276	0.409985842826121	0.429633232075465	4.95243198138107	0.0867519702826196	0.930868665782145	0.976722718894254
Enterococcus faecium	0.420556945220699	0.431128047615276	0.409985842826121	0.429633232075465	4.95243198138107	0.0867519702826196	0.930868665782145	0.976722718894254
sp. 831b	0.420556945220699	0.431128047615276	0.409985842826121	0.429633232075465	4.95243198138107	0.0867519702826196	0.930868665782145	0.976722718894254
sp. An51A	0.420556945220699	0.431128047615276	0.409985842826121	0.429633232075465	4.95243198138107	0.0867519702826196	0.930868665782145	0.976722718894254
Bacteroides caccae	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
Bacteroides ihuae	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
Bacteroides stercoris	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
Chryseobacterium chaponense	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
Clostridium neopropionicum	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
Megasphaera micronuciformis	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
Mogibacterium	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
sp. ASBs410	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
sp. Marseille-P2653	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
sp. NK2B42	0.409985842826121	0	0.819971685652242	2.622686467119	4.93826282509721	0.531094953834777	0.595352980879993	0.976722718894254
bacterium H1	0.395029268118882	0.790058536237763	0	-1.77212843474713	4.8922742371016	-0.362229987294625	0.717180172351215	0.976722718894254
Bacteroides fragilis	0.395029268118882	0.790058536237763	0	-1.77212843474713	4.8922742371016	-0.362229987294625	0.717180172351215	0.976722718894254
Oribacterium	0.395029268118882	0.790058536237763	0	-1.77212843474713	4.8922742371016	-0.362229987294625	0.717180172351215	0.976722718894254
Prevotella buccalis	0.395029268118882	0.790058536237763	0	-1.77212843474713	4.8922742371016	-0.362229987294625	0.717180172351215	0.976722718894254
Anaerobiospirillum succiniciproducens	0.384458165724304	0.358930488622487	0.409985842826121	0.56333122066386	4.96128609784264	0.113545401243605	0.90959817080324	0.976722718894254
Bacteroides helcogenes	0.384458165724304	0.358930488622487	0.409985842826121	0.56333122066386	4.96128609784264	0.113545401243605	0.90959817080324	0.976722718894254
Bacteroides pyogenes	0.384458165724304	0.358930488622487	0.409985842826121	0.56333122066386	4.96128609784264	0.113545401243605	0.90959817080324	0.976722718894254
Odoribacter splanchnicus	0.384458165724304	0.358930488622487	0.409985842826121	0.56333122066386	4.96128609784264	0.113545401243605	0.90959817080324	0.976722718894254
Proteiniphilum acetatigenes	0.384458165724304	0.358930488622487	0.409985842826121	0.56333122066386	4.96128609784264	0.113545401243605	0.90959817080324	0.976722718894254
bacterium 10-1	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Blautia	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Coriobacterium glomerans	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Oscillibacter	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Paraprevotella xylaniphila	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Prevotella loescheii	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Roseburia hominis	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
sp. An31A	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
sp. HGS0025	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
sp. P6B1	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Streptomyces olindensis	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Sutterella	0.358930488622487	0.717860977244974	0	-1.6478788682249	4.90182273394076	-0.336176756620512	0.736737579471354	0.976722718894254
Anaerovibrio lipolyticus	0.215564023807638	0.431128047615276	0	-0.863340304760893	4.98203464831679	-0.173290706649858	0.862422928203075	0.976722718894254
